AppID,name,genres
3061370,Manga Ninja 漫画忍者,"['어드벤처', '캐주얼', '인디']"
4100150,Helping Hand Demo,[]
3972960,奶奶的菜园子,['캐주얼']
4083170,plane war,['캐주얼']
3989090,Nanhu Bridge,['캐주얼']
3985080,GOD FORSAKEN - Costume Expansion Pack,"['액션', '어드벤처', '인디', '전략']"
3419290,신이 버린 땅-GOD FORSAKEN,"['액션', '어드벤처', '인디', '전략', '앞서 해보기']"
4047920,빌딩 레시피,"['캐주얼', '인디']"
2064610,Relic Guardian - Tower Defense,"['어드벤처', '캐주얼', '인디', 'RPG', '전략']"
3838290,Refate: Echoes of Desire,"['어드벤처', '캐주얼', '인디', 'RPG', '시뮬레이션']"
3917250,Gunvolution,['액션']
3012220,더블 드래곤 리바이브,['액션']
2767910,Countryballs at War,['전략']
4049980,Kellan Graves: Fallen Soundtrack,[]
4030410,Evil Pongon Game,"['액션', '캐주얼', '인디', '앞서 해보기']"
862540,Paper Roll 2,"['액션', '캐주얼', '인디']"
3489280,Goblin Lands Soundtrack,[]
3481450,고블린 랜드,"['캐주얼', '인디', '전략']"
3391420,修仙实操手册,"['캐주얼', '인디', 'RPG']"
3398560,Slice & Dice: Pizza Survival,"['액션', '어드벤처', '인디', '시뮬레이션', '전략', '앞서 해보기']"
4106250,Empire’s Supreme Command Demo,"['액션', '캐주얼', '인디', '시뮬레이션', '전략']"
3503870,Pokitaire,"['캐주얼', '인디']"
4079460,Rotten Life：Desert Prisoner Demo,"['액션', '어드벤처', '인디', 'RPG']"
4076430,HerboVest Demo,"['어드벤처', '캐주얼', '인디', 'RPG', '시뮬레이션']"
4062500,First Demo,"['액션', '어드벤처', '인디']"
3639670,RuinsStory Soundtrack,[]
3155590,RuinsStory,"['액션', '인디']"
4103300,Squish Units - Art - by Dawn//Crow,"['어드벤처', '캐주얼', '인디', '시뮬레이션', '전략']"
3886310,KOALAS DELIV & GUY,"['액션', '캐주얼', '인디']"
3128270,Light Night Street,"['액션', '인디']"
4021470,Nightfall Attire - WorldNeverland - Daily Life in the Elnea Kingdom - Another Life Adventure,"['인디', 'RPG', '시뮬레이션']"
3438130,Dynasty Protocol,"['인디', '시뮬레이션', '전략', '앞서 해보기']"
3135270,Slasher,"['액션', '어드벤처', '인디']"
4083290,Ghost Shooter Demo,[]
3965520,神圣世界,"['캐주얼', '인디', 'RPG', '전략']"
3696470,Monster Hunter Wilds - 추가 스탬프 세트 '쿄무톤의 마음 세트',"['액션', '어드벤처', 'RPG']"
3772970,Monster Hunter Wilds - 추가 치장품 '폴터 아이루/적령',"['액션', '어드벤처', 'RPG']"
3767530,Monster Hunter Wilds - 추가 치장품 '폴터 아이루/녹령',"['액션', '어드벤처', 'RPG']"
3696460,Monster Hunter Wilds - 추가 치장품 '폴터 아이루/청령',"['액션', '어드벤처', 'RPG']"
3696450,Monster Hunter Wilds - 추가 치장품 '폴터 아이루/자령',"['액션', '어드벤처', 'RPG']"
3696440,Monster Hunter Wilds - 추가 치장품 '폴터 아이루/주령',"['액션', '어드벤처', 'RPG']"
3696430,Monster Hunter Wilds - 추가 치장품 '폴터 아이루/백령',"['액션', '어드벤처', 'RPG']"
3696420,Monster Hunter Wilds - 추가 제스처 '마법의 빗자루',"['액션', '어드벤처', 'RPG']"
3696400,Monster Hunter Wilds - 추가 제스처 '마법으로 동반자와 놀기',"['액션', '어드벤처', 'RPG']"
3696390,Monster Hunter Wilds - 추가 세크레트 장식 '스푸키 돌의 장비',"['액션', '어드벤처', 'RPG']"
3696380,Monster Hunter Wilds - 에릭 갈아입기 의상 '기묘한 가을밤의 수인',"['액션', '어드벤처', 'RPG']"
3696370,Monster Hunter Wilds - 알마 갈아입기 의상 '이상한 가을밤의 마녀',"['액션', '어드벤처', 'RPG']"
4101280,Dr. KYANTA Soundtrack,[]
3438840,Kill Ralph,"['어드벤처', '인디', '시뮬레이션']"
3963180,Celestial Lumina Demo,[]
3203770,BLEACH 리버스 오브 소울즈 - 플레이어블 캐릭터 「효스베 이치베」,['액션']
3742140,Backstabbing King,"['인디', '전략']"
4053000,Redhelm Dynasty,"['액션', '어드벤처', '인디']"
3650690,Stellar Destiny: The Last Survivor,"['액션', '캐주얼', '인디', 'RPG', '앞서 해보기']"
4089220,The Giant of Green Peaks (DEMO),[]
4103470,Lux Muris Demo,[]
4015860,Too Many Bots,"['액션', '인디', '무료 플레이']"
2816410,The Dark Mind,"['액션', '인디']"
3940220,Lazy Lord: War on the Desktop,"['캐주얼', '인디']"
3333310,HOLES,['어드벤처']
4029020,Duelyst: Blitz,"['캐주얼', '인디', '대규모 멀티플레이어', '전략', '무료 플레이']"
3851930,GSK,"['액션', '어드벤처', '인디']"
2912910,SHOCKWAVE TRIGGERS,"['액션', '인디']"
4005950,Fences 6 - Multi-Device Upgrade,['유틸리티']
3165690,Fences 6,['유틸리티']
3768420,Pirate Den,"['어드벤처', '캐주얼', '인디', '앞서 해보기']"
4033410,The Rite Holds,['어드벤처']
4079180,KACAU Demo,"['액션', '인디', 'RPG']"
3957960,Ether Core,"['액션', '캐주얼', '인디']"
3734930,Demonborg Mining Co,"['액션', '인디', 'RPG']"
4022490,Exit Dream,"['어드벤처', '캐주얼', '인디', '무료 플레이']"
4001900,Fireside Journey: The Creative Path of Fireside Feelings,['인디']
3843850,The Black Pool: Arena Survivors,"['액션', '어드벤처', '인디', 'RPG', '무료 플레이']"
4054550,Shell Rush,"['액션', '인디']"
3901780,Bone Souls,"['액션', 'RPG']"
3629520,Ancient Wars: Sparta HD Free to Play,"['액션', '어드벤처', '캐주얼', '인디', 'RPG', '전략']"
3797830,Egglings,"['어드벤처', '캐주얼']"
3592440,Project Freefall,"['액션', '캐주얼', '무료 플레이', '앞서 해보기']"
3528280,Crime Detective: Red Flags,"['어드벤처', '캐주얼', '인디']"
3879860,Train Sim World® 6: West Coast Main Line: Birmingham - Crewe Route Add-On ,['시뮬레이션']
4098260,SWAPMEAT - Brain Rot Edition Cosmetics,"['액션', '인디']"
4098270,SWAPMEAT - Founder's Edition Cosmetics,"['액션', '인디']"
4106720,SWAPMEAT: Rare & Questionable Cuts,[]
4104110,No One Leaves the Field Demo,['어드벤처']
3597150,Halftime Adventures,"['액션', '어드벤처', 'RPG', '전략']"
3403090,Fire Hero - Pixel Rescue,"['액션', '어드벤처', '인디', '시뮬레이션']"
3990040,Ants March TD,"['캐주얼', '인디', '전략', '앞서 해보기']"
2790700,SWAPMEAT,"['액션', '인디', '앞서 해보기']"
3847950,Hypno Halo,"['액션', '캐주얼', '인디']"
3665250,Beak Force (Early Access) ,"['액션', '어드벤처', '전략', '무료 플레이']"
3518560,Ministry of Stoic,"['캐주얼', '인디', '시뮬레이션', '전략']"
3583760,Earth Space Defenders,['액션']
3801250,Insurgency: Sandstorm -  Wheat Weapon Skin Set,['액션']
3801240,Insurgency: Sandstorm -  Dragon Skin Weapon Skin Set,['액션']
3992600,Vampire: The Masquerade® - Bloodlines™ 2 - Expansion Pass,"['액션', 'RPG']"
3801230,Insurgency: Sandstorm - Climber Gear Set,['액션']
2453660,Hoop Land,"['시뮬레이션', '스포츠', '앞서 해보기']"
1451220,Heistfest,"['액션', '캐주얼', '인디', '레이싱', '앞서 해보기']"
1048511,Vampire: The Masquerade® - Bloodlines™ 2 - Santa Monica Memories,"['액션', 'RPG']"
532790,Vampire: The Masquerade® - Bloodlines™ 2,"['액션', 'RPG']"
3352310,Spooky Express,"['캐주얼', '인디', '전략']"
3976180,UNO™ SHOW’EM NO MERCY!™,['캐주얼']
3801220,Insurgency: Sandstorm - Vandal Gear Set,['액션']
2159900,Decks of the Damned,"['인디', '시뮬레이션', '전략']"
4027180,樹上の孤鳥 Demo,[]
4071100,早苗の信仰王への道,['액션']
3893830,Brew or Die,"['어드벤처', '인디', 'RPG', '앞서 해보기']"
4061330,Short Circuit Demo,"['액션', '어드벤처', '인디', 'RPG']"
3894020,Perfect Liar,"['액션', '인디']"
497120,Wildcard,"['액션', '인디', '전략', '무료 플레이', '앞서 해보기']"
3899090,Add Cross,"['캐주얼', '인디']"
1030000,Neko Neko Rampage,"['액션', '캐주얼', '인디']"
3956250,WAR OF THE VISIONS FINAL FANTASY BRAVE EXVIUS Original Soundtrack,[]
3956240,FINAL FANTASY BRAVE EXVIUS Original Soundtrack Vol.4,[]
3956230,FINAL FANTASY BRAVE EXVIUS Original Soundtrack Vol.3,[]
3956220,FINAL FANTASY BRAVE EXVIUS Original Soundtrack Vol.2,[]
3956210,FINAL FANTASY BRAVE EXVIUS Original Soundtrack,[]
3852770,Boomer Grandma,['액션']
4069870,ARCHIVE NINE: Release the Files,['어드벤처']
2948190,World of Sea Battle,"['액션', '대규모 멀티플레이어', 'RPG', '무료 플레이', '앞서 해보기']"
4099130,Grid Forge TD Demo,['전략']
3845560,Underdark,"['어드벤처', '인디']"
2723280,그리드 월드,"['캐주얼', '인디', '시뮬레이션', '전략']"
4002010,RePulse-X,"['액션', '캐주얼', '인디']"
3963230,Train Station Simulator: Together in Japan,"['인디', '시뮬레이션']"
3197490,Puzzle Milk Tea,['캐주얼']
4076500,La Fille aux Pommes / The Apple Girl Demo,[]
3412270,Encounter: The Lost Cards,"['어드벤처', '인디', 'RPG', '전략', '앞서 해보기']"
3870690,Cronos: The New Dawn - Demo,['액션']
3992110,theHunter: Call of the Wild™ - Game Feeder Pack,"['어드벤처', '시뮬레이션', '스포츠']"
3651190,Jurassic World Evolution 3: Badlands Set,"['시뮬레이션', '전략']"
3651200,Jurassic World Evolution 3: Deluxe Upgrade Pack,"['시뮬레이션', '전략']"
2958130,쥬라기 월드 에볼루션 3,"['시뮬레이션', '전략']"
4016370,Flags of Doom REVAMPED,"['액션', '인디']"
3856860,Moth Ma'am,"['액션', '어드벤처', '인디']"
3810270,Doce Fim ~sweetend placebo~ Demo,"['캐주얼', '인디']"
4026730,"Everything I Know, and Everything I'm Ever Gonna Know Demo",['어드벤처']
3824820,DWD: Drunk Wizard Dungeoneer,"['액션', '캐주얼']"
2700810,VEX MAGE,['액션']
3751400,Painkiller: Season Pass,"['액션', '어드벤처']"
3751360,Painkiller: Night Watch Pack,"['액션', '어드벤처']"
2300120,Painkiller,['액션']
4070330,Sleepover: reWake Soundtrack,[]
4071720,Way of the Hunter - Christensen Arms Pack,"['어드벤처', '시뮬레이션', '스포츠']"
3656850,Dwarf Brew Master,['인디']
3949040,RV There Yet?,"['액션', '어드벤처', '인디']"
3860460,SUBMERSIBLE - Aquanaut Update,"['액션', '어드벤처', '인디']"
3085660,Side Alley,['어드벤처']
3928970,ParryMaster,"['캐주얼', '인디']"
4107280,CROWDED. FOLLOWED. Soundtrack,[]
3989370,默示琉璃镜 Demo,"['어드벤처', '인디', 'RPG']"
1260310,ASTRA-256 Assembler,"['교육', '소프트웨어 교육']"
2903160,Midori no Kaori,"['캐주얼', '인디', '시뮬레이션']"
4061060,The Mare Show Soundtrack,[]
4084100,The Mare Show - Obscure Tech Skin Pack,"['액션', '어드벤처']"
3784960,The Mare Show Digital Art Book,"['액션', '어드벤처']"
3604520,The Mare Show,"['액션', '어드벤처']"
3892290,Warrior Mage or Rogue alike,"['액션', 'RPG']"
3565070,Cybernoir,"['액션', '어드벤처', '앞서 해보기']"
4085170,Road To Yvhalon-Demo,"['액션', '어드벤처', 'RPG']"
3841660,Box Bunny,"['어드벤처', '인디', '무료 플레이']"
4079760,Skull and Bones Seasonal Boatload,"['액션', 'RPG']"
4079780,Skull and Bones Seasonal Box,"['액션', 'RPG']"
4075110,Classic Blackjack,"['캐주얼', '인디']"
3862710,Vita: The Ember Oracle,['RPG']
4071640,Roguemaze Ultimate Demo,[]
2053910,Isopod: A Webbed Spin-off,"['액션', '어드벤처', '인디']"
4099770,ShadowStrikeVR Demo,[]
4092550,Darkenstein 3D Soundtrack,[]
2195910,Darkenstein 3D,"['액션', '어드벤처']"
3299830,할리우드 스토리®: 패션 스타,"['캐주얼', '무료 플레이']"
4091140,Senior Survival Club Demo,[]
4006730,Trainz 2022 DLC - BR Lowfit Wagon Pack,['시뮬레이션']
4006780,Trainz Plus DLC - BR Lowfit Wagon Pack,['시뮬레이션']
3945540,Misty Onsen - Golden Compass Supporter Pack,"['어드벤처', '인디', 'RPG', '시뮬레이션']"
3945530,Misty Onsen - Retro Supporter Pack,"['어드벤처', '인디', 'RPG', '시뮬레이션']"
3798310, 안개의 온천 Misty Onsen,"['어드벤처', '인디', 'RPG', '시뮬레이션']"
4104190,Aqua Chamber Demo,"['어드벤처', '인디', '시뮬레이션']"
3811290,M_rdle,"['캐주얼', '인디']"
3836170,Tommy and the Monster Prison,"['어드벤처', '인디']"
3997130,DeadWire Soundtrack,[]
4080630,MALMIJAL - Modeling,"['애니메이션과 모델링', '교육', '소프트웨어 교육', '유틸리티']"
3700890,bubble,"['캐주얼', '인디', '전략']"
3802240,Super Jigsaw Puzzle: Generations - South Africa,"['캐주얼', '인디', '전략', '무료 플레이']"
3802260,Backrooms: Flicker,"['어드벤처', '인디', '시뮬레이션']"
3813550,Guns&Sodas,"['액션', '인디', '무료 플레이']"
3480580,Workhorse 牛马,"['캐주얼', '인디', '전략']"
3143520,Bizzy Bouncy Boo,"['어드벤처', '인디', 'RPG', '시뮬레이션', '전략']"
3893670,The Jester and the Madman,['어드벤처']
4065140,Otherworld Legends - Yoiko,"['액션', '인디', 'RPG', '무료 플레이']"
4016630,Desktop Pop,"['캐주얼', '인디', '시뮬레이션']"
4012470,暗之光明传,"['액션', '어드벤처', 'RPG']"
3986990,The land of Norverenda,"['어드벤처', '인디', '무료 플레이']"
3935350,Fantasy Maiden Wars - DREAM OF THE STRAY DREAMER - ORIGINAL SOUNDTRACK,[]
3575980,Fantasy Maiden Wars - DREAM OF THE STRAY DREAMER -,"['인디', 'RPG', '시뮬레이션']"
3573700,Dragon Maiden: Blossoms of the Past,"['어드벤처', '인디']"
3965840,魔卡棋兵,"['캐주얼', '인디', '전략']"
3956170,ステータス確認探偵,"['어드벤처', '무료 플레이']"
3426620,Similariddle Demo,['인디']
3928000,Nightmare Pick,"['액션', '캐주얼', '인디']"
3987440,Press&Release,"['액션', '캐주얼', '인디']"
4055550,トモヒガラ /  Demo版,[]
3706640,미스터 돈과 친구들의 환상적인 모험,"['어드벤처', '캐주얼', '인디', 'RPG']"
3621930,Unsent,"['액션', '어드벤처', '캐주얼', '앞서 해보기']"
3545810,갈란 전투 노래,"['인디', 'RPG', '전략']"
3717100,NINJA GAIDEN 4 Deluxe Edition 상세,"['액션', '어드벤처']"
2627260,NINJA GAIDEN 4,"['액션', '어드벤처']"
3801290,打工不如斗地主,['캐주얼']
3862640,도끼나 뼈,"['액션', '인디', 'RPG', '전략']"
2855600,New Heaven,"['액션', '어드벤처', '캐주얼', '인디', '앞서 해보기']"
3868960,Walls And Tower Party,"['캐주얼', '인디', '시뮬레이션', '전략']"
4112130,Hydra Heli Demo,"['캐주얼', '인디', '시뮬레이션', '전략']"
4089400,Pyrosynchist Soundtrack,['무료 플레이']
4081320,Zoo Life Simulator Demo,"['캐주얼', '인디', '시뮬레이션']"
4000420,Project II: Silent Valley Demo,[]
3938850,Escape The Cradle,"['캐주얼', '인디', 'RPG']"
4102570,ILA: A Frosty Glide Soundtrack,[]
3604020,Sweet Home: Look and Find 4 Collector's Edition,"['어드벤처', '캐주얼', '인디']"
4082800,The Last Phoenix Demo,[]
4101810,Echoes Untold Demo,[]
3911920,无限升级的战士传说,"['액션', '캐주얼', '인디', '무료 플레이']"
4101460,The Haunted House : Dark Island Demo,[]
4018600,Within The Mind Demo,[]
3874110,Root: Hirelings & Landmarks,"['인디', '시뮬레이션', '전략']"
4035130,Landomayzer,"['어드벤처', '캐주얼', '인디']"
4038470,Slumber Realm Demo,"['캐주얼', '인디', '전략']"
4102660,文字生存守则 Demo,[]
4112220,ILA: A Frosty Glide – Digital Artbook & Storytelling,"['액션', '어드벤처', '캐주얼', '인디', 'RPG']"
2472820,Hunt Grounds,"['액션', '인디', '전략', '앞서 해보기']"
1403760,Ultra Engine,['게임 개발']
3396140,Vault Survivors,['액션']
1820100,DREAMOUT,"['액션', '어드벤처', '캐주얼', '인디']"
2784500,FourKnightVariant,"['캐주얼', '인디', '전략']"
1560160,ILA: A Frosty Glide,"['액션', '어드벤처', '캐주얼', '인디', 'RPG']"
4093990,PORTERS Demo,"['어드벤처', '캐주얼', '인디', '시뮬레이션']"
4103560,GESTALT: Memoria Demo,"['캐주얼', '인디']"
3550490,Overcome Your Fears - Caretaker,"['어드벤처', '캐주얼', '인디']"
3994910,Peachy Pillow Fight : Cat Soundtrack,[]
4078090,Lone Soul - Supporter Pack,['액션']
3927680,Steel Defence,"['캐주얼', '인디', 'RPG']"
3957890,an unplayable game?!,"['액션', '인디', '무료 플레이']"
3267550,The Backrooms: Rescue Expedition,"['액션', '어드벤처', '인디']"
4095730,Shifting To The Backrooms Demo,"['어드벤처', '인디', '시뮬레이션']"
4060120,Between These Two Demo,"['어드벤처', '인디']"
3724750,Void Raider,"['액션', '어드벤처', '인디', '앞서 해보기']"
2912730,Trapformer,"['어드벤처', '캐주얼', '인디']"
3237360,외로운 영혼,['액션']
4054680,Floorball League 2010,"['인디', '시뮬레이션', '스포츠', '전략']"
3970870,Squirmish: Biscuit Sisters vs. Gravy Brothers 24-Card Booster Set,['전략']
4104600,Battle Stones Demo,[]
4069040,Survive the Rift Demo,[]
3349970,Gamestonk Simulator: Gone Rogue,"['인디', '시뮬레이션', '앞서 해보기']"
3964280,Zone 404,"['액션', '인디']"
3670290,Dragons Frolic!,"['캐주얼', '인디', '레이싱', '시뮬레이션']"
4075280,Lessaria: Supporter Pack,"['인디', 'RPG', '시뮬레이션', '전략']"
2461280,Lessaria: Fantasy Kingdom Sim,"['인디', 'RPG', '시뮬레이션', '전략']"
4075260,Weabot,"['어드벤처', '인디', '무료 플레이']"
3717150,Kegan,"['액션', '어드벤처', 'RPG']"
4079430,ScrapBots,"['액션', '어드벤처', '인디', 'RPG', '무료 플레이']"
3644510,Uncanny Valley: Le Petit Morte,"['어드벤처', 'RPG']"
3910060,Master of Pieces © Jigsaw Puzzle DLC - Incredible World,"['캐주얼', '무료 플레이']"
4096330,DON'T LOOK AT GRANDMA Demo,[]
4042950,V.START,"['액션', '무료 플레이']"
3576000,Behind The Curtain,['인디']
3921140,Who is Dumb,"['캐주얼', '인디']"
4076010,STATUS:GONE,"['인디', 'RPG']"
4018200,You’ve Got a Package,"['인디', '시뮬레이션']"
4053380,Sunday School,"['인디', '무료 플레이']"
2800280,Bermuda Survivor,"['액션', '어드벤처', '캐주얼', '인디']"
4084740,TROLEU Soundtrack,[]
3347280,.HEADSPACE,['어드벤처']
4095410,Street Life Simulator Demo,"['캐주얼', '시뮬레이션']"
3949880,Impulse,"['어드벤처', '캐주얼', '인디', '전략']"
3098380,Locked In,['인디']
3713770,Hunt: Showdown 1896 - Cry of the Caged Bird,['액션']
4102410,Maze It Out Demo,[]
3899320,Maze It Out,"['인디', '전략']"
3230030,Chaos of Destiny Remake,"['액션', '어드벤처', '인디', 'RPG', '전략', '앞서 해보기']"
3845330,The Art of Slay the Princess - Digital Art Book,"['어드벤처', '인디', 'RPG', '시뮬레이션']"
3837030,Wukong 2088,"['액션', '어드벤처', '인디']"
3432800,Slingbot Survivors,"['액션', '인디']"
4050230,Letsss Play,"['액션', '인디', '앞서 해보기']"
3106110,HyperBlade 2050 - Dystopian Sports Manager,"['인디', '스포츠', '전략']"
4110400,The Infinite Manor Demo,[]
4076930,The Phoenix Gene Soundtrack,[]
4074990,Quick Break Pool,['스포츠']
3437610,Dragon Fall,"['액션', '어드벤처', '캐주얼', '인디', 'RPG', '전략']"
4059510,立冬,"['캐주얼', '인디', 'RPG', '시뮬레이션']"
2165230,Kart: The Tech Filled Racing Game,"['레이싱', '무료 플레이', '앞서 해보기']"
3104810,Launderley,"['어드벤처', '캐주얼', '인디']"
3669610,Desktop Garden,"['캐주얼', '인디', '무료 플레이']"
3884500,TYPE,"['액션', '캐주얼', '인디']"
3285960,The Victor Initiative,"['인디', '앞서 해보기']"
3989740,LUCKROT Demo,[]
4051880,Penalty Shooters 2,['스포츠']
3458600,NINDO 星影の守護者,"['인디', 'RPG', '전략', '앞서 해보기']"
4090620,Idle Pixel Fantasy - Halloween Pack,"['캐주얼', '인디', '무료 플레이']"
3361070,Hedge Fund Manager Simulator MMO,"['대규모 멀티플레이어', '시뮬레이션', '전략', '앞서 해보기']"
3852380,Fairies Circus,"['액션', '어드벤처', '인디']"
4054080,Endless Space Scrap,"['액션', '캐주얼', '인디', '앞서 해보기']"
3988050,Age of Reforging: The Freelands - Supporter Pack,"['어드벤처', '인디', 'RPG', '전략']"
4094600,A Home Is Safe Demo,[]
4064910,Angel Legion-DLC 섹시 메이드(보라색),"['어드벤처', '캐주얼', '대규모 멀티플레이어', 'RPG', '시뮬레이션', '전략', '무료 플레이']"
3983080,running under the setting sun,['캐주얼']
3768130,Mirage: Ignis Fatuus Original Soundtrack,[]
3697720,雀エボライブ,"['캐주얼', '대규모 멀티플레이어', '무료 플레이']"
4052640,Multiworlds Demo,[]
3983530,简单飞行-Simple Flight Demo,[]
3622650,战法纪元,"['인디', '대규모 멀티플레이어', 'RPG', '무료 플레이']"
4023030,The Baby is Here,"['어드벤처', '캐주얼', '인디', '전략']"
3427050,监寓 Demo,"['어드벤처', '인디', 'RPG', '시뮬레이션']"
3602750,AO: Containment Breach Demo,[]
3997030,Abyss Dungeon,['RPG']
3036320,My Last Stand: Survivors,"['액션', '캐주얼', '인디', 'RPG']"
3197600,Light'Em Up,['액션']
1674150,Gromopoli,"['캐주얼', '전략']"
4074170,Floorball League 2010 Demo,[]
3979550,The Game Maker: A Carol Reed Mystery,['어드벤처']
3905590,Chill Fox,"['액션', '인디', '시뮬레이션', '전략']"
4055990,Graviton Flux,"['액션', '캐주얼', '인디']"
4068920,Graviton Flux Demo,[]
4110040,Explosive Odds - Spooky Pack,['캐주얼']
4052230,Journey to Slimetopia,"['액션', '인디', '무료 플레이']"
4073950,Monster Gals - Dating Simulator Demo,"['인디', '시뮬레이션']"
2279180,Death Nomad,"['액션', '인디']"
3934130,100 Dubai Cats Soundtrack,[]
4038810,SWAMH,"['액션', '어드벤처', '인디']"
3934140,100 Dubai Cats  - Artbook,"['캐주얼', '인디']"
3495040,100 Dubai Cats,"['캐주얼', '인디', '무료 플레이']"
3813240,Eleven,"['액션', '캐주얼']"
3548730,Grandis Adventures Demo,"['액션', '어드벤처', '인디', 'RPG']"
3075800,Subterranauts,"['액션', '어드벤처', '인디']"
3654390,DOWNMOUSE,"['액션', '캐주얼', '인디']"
3994710,Mr Toffee's Slow-Thermo Sudoku Puzzles,"['캐주얼', '인디']"
3998980,Project Signal,['어드벤처']
3254020,Exit Zone,"['액션', '어드벤처', '전략', '앞서 해보기']"
3254070,Exit Zone Demo,[]
3858230,Toto à la plage,"['액션', '어드벤처', '캐주얼', '인디', '무료 플레이']"
3899210,프로젝트 X,[]
3848320,万妖朝WanYaoChao,"['어드벤처', 'RPG']"
3981410,Phobophobia 1.0 – The Experiment,"['어드벤처', '인디']"
4094920,Internal Incident Demo,[]
3854490,FUN HOME,"['어드벤처', '캐주얼', '인디', 'RPG', '시뮬레이션']"
3772520,Untold Winter Demo,[]
3820980,Scarecrows of Illyria Canon Rewrite: Emotional Spoons Pack,"['캐주얼', '인디', '무료 플레이']"
3843230,Scarecrows of Illyria Canon Rewrite: Romantic Spoons Pack,"['캐주얼', '인디', '무료 플레이']"
3821430,Marshmallow Land: Definitive Edition Demo,[]
4056290,Big Beautiful Women Demo,[]
4099870,Blood Vow: Survive the Night Demo,[]
2449060,15 Minutes Dungeon,"['캐주얼', 'RPG']"
4092260,BANE-FALL Demo,[]
4077930,咒术牌 Demo,[]
2419720,Adrenaline Rampage,"['액션', '인디', 'RPG']"
1798570,Sleepless,"['액션', '어드벤처', '인디']"
3527080,Phantom Incident,"['어드벤처', '인디']"
1866640,Kronos,"['액션', '인디']"
3970900,Big Flip Basketball,"['캐주얼', '스포츠']"
3988840,Shadow of Ancients Demo,"['액션', '어드벤처', '캐주얼', '인디', 'RPG']"
1496048,arcade games collection-The strangest game in the world- DLC 10,"['캐주얼', '인디']"
1792700,the hardest game in the universe 2,"['액션', '어드벤처', '캐주얼', '인디', '전략', '무료 플레이']"
2827360,"The hardest game in the universe 2-Final DLC, + stages, More difficulty + extra hidden mode","['액션', '캐주얼', '인디', '전략']"
4098350,Bound City Demo,[]
2965540,Ragdoll Mayhem Maker,"['캐주얼', '인디', '시뮬레이션', '앞서 해보기']"
3308230,Brawlers of the West: Prologue,"['액션', '인디', '시뮬레이션', '무료 플레이']"
4064680,Omusubikororin KURENAI Demo,[]
4081470,DigSite: Archeology in Egypt Demo,"['캐주얼', '인디', '시뮬레이션']"
3932820,Neuter Master: Supporter Pack,"['캐주얼', '인디', '시뮬레이션', '전략']"
3878010,Inspiral: Supporter Pack,"['캐주얼', '인디', '시뮬레이션', '전략']"
3434980,Cosmic Swarm,"['액션', '인디', '앞서 해보기']"
4045400,Planet Chyton Demo,"['액션', '어드벤처', '인디']"
4068140,Гвалт Демо,"['캐주얼', '인디']"
3959520,mother's kiss,['캐주얼']
3679100,慧音的寺子屋 ~ A Schoolhouse in Gensokyo,"['캐주얼', '인디', 'RPG', '시뮬레이션', '전략', '앞서 해보기']"
3905440,Infection Free Zone - Supporter Pack,"['액션', '인디', '시뮬레이션', '전략']"
3870850,Sunfinity,"['인디', '시뮬레이션']"
4072820,The Field Between Demo,[]
4022880,군대탈출,"['캐주얼', '인디', '시뮬레이션', '전략']"
4100220,Pilgrim of Darkness Demo,[]
4075380,剑与魔法：最后的光辉 Soundtrack,[]
4062330,剑与魔法：最后的光辉,"['어드벤처', '인디', 'RPG']"
4101220,Echo of the DarkZone Demo,[]
4067000,Unspoken Soundtrack Volume 2,[]
4020170,让魔法再次伟大 Demo,"['어드벤처', '인디']"
4086110,Holyland: Deckbuilding Adventure Demo,"['RPG', '전략']"
3695310,Floodpunk,"['인디', '시뮬레이션', '전략']"
4097210,Rob & Roll Demo,[]
4077090,白日梦（Daydream） Demo,"['어드벤처', '캐주얼', '인디', 'RPG']"
4108720,Vultures Demo,[]
4099290,Manic Meeples Demo,[]
3940820,Dentist Simulator 2,"['캐주얼', '인디', '시뮬레이션']"
3895300,封神演义沙盘模拟器,"['액션', '인디', '시뮬레이션']"
1787620,EGO,['인디']
3265060,东方异域见闻 ~ Touhou Dystopian,"['액션', '어드벤처', '인디', 'RPG']"
3443640,Detective Araka,['어드벤처']
4063660,Chronosurge: Echoes of the Void,"['액션', '캐주얼', '인디']"
4092810,Chronosurge: Echoes of the Void Demo,[]
4101390,Breaking Enigma Demo,[]
4011870,Shadow's Grove,"['액션', '어드벤처', '무료 플레이']"
4009180,Bean Quest,"['어드벤처', '캐주얼', 'RPG']"
4068110,Behind The Smile Demo,[]
4082780,Castle Hearts Demo,"['캐주얼', '인디', '시뮬레이션', '전략']"
3968440,ALLGO: The Prime Reset Demo,[]
4073900,The Lightning Girl,"['캐주얼', '인디', 'RPG', '시뮬레이션']"
4080270,ABYSSAL Demo,[]
3043940,Croc Legend of the Gobbos,"['액션', '어드벤처']"
4033250,THIEF'S SHELTER Official Soundtrack,[]
4064000,Testimony - Metal Graveyard,['어드벤처']
3985360,Lost In The Backrooms: Day 100 Demo,"['어드벤처', '인디']"
3956890,Lady Umbrella,"['액션', '어드벤처', '인디', '무료 플레이']"
4094480,Coloring Voxels - Halloween Pack,"['캐주얼', '인디', '무료 플레이']"
3002400,블랙 안나,['인디']
3821690,Wyvern Solitaire Deck Pack: Cute Stuff,"['캐주얼', '전략', '무료 플레이']"
1845220,Creator's Asteroid Demo,[]
